paper_id,annotation_type,extracted_value,golden_value,has_golden,match_score,match_type,tier1_exact,tier2_normalized,tier3_ontology,tier4_hierarchical,tier5_semantic,any_match,no_match,type_mismatch,correct_type,value_correct,value_complete,hallucination,issue_summary,corrected_value
PMC5830451,CellLine,HeLa cells (ATCC),HeLa cells (ATCC),True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'HeLa cells (ATCC)'.,
PMC5830451,CleavageAgent,Trypsin,trypsin (MS grade); Lys-C (MS grade),True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'trypsin (MS grade)'; predicted is less specific than GT (subset -- incomplete).,
PMC5830451,CleavageAgent,Lys-C,trypsin (MS grade); Lys-C (MS grade),True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'Lys-C (MS grade)'; predicted is less specific than GT (subset -- incomplete).,
PMC5830451,CollisionEnergy,collision energy of 28%,28%,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No response text was provided to evaluate against the steps. Without an assessed response, it is impossible to verify the required checks (type match for CollisionEnergy, presence in context[0] of “collision energy of 28%”/“28%”, or semantic equivalence to the expected ground truth value “28%”), so the evaluation cannot demonstrate alignment with the specified procedure.",
PMC5830451,Disease,type 1 diabetic,type 1 diabetes (T1D); non-diabetic control,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'type 1 diabetes (T1D)'; predicted is less specific than GT (subset -- incomplete).,
PMC5830451,Disease,non-diabetic,type 1 diabetes (T1D); non-diabetic control,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'non-diabetic control'; predicted is less specific than GT (subset -- incomplete).,
PMC5830451,FlowRateChromatogram,500 nL/min,60 nL/min; 400 nL/min; 500 nL/min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '500 nL/min'.,
PMC5830451,FlowRateChromatogram,60 nL/min,60 nL/min; 400 nL/min; 500 nL/min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '60 nL/min'.,
PMC5830451,FlowRateChromatogram,400 nL/min,60 nL/min; 400 nL/min; 500 nL/min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '400 nL/min'.,
PMC5830451,FragmentMassTolerance,"20, 10, and 7 ppm",4.5 ppm,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.20. The annotation type is FragmentMassTolerance, which is a valid type for a fragment/ MS/MS mass-tolerance parameter, so there is no type mismatch to correct. The extracted value “20, 10, and 7 ppm” is explicitly present in the provided context (the MS/MS search settings state “match tolerance, de novo tolerance, and deisotoping tolerance … were 20, 10, and 7 ppm”), so it is not a hallucination. However, it does not semantically match the expected ground-truth value of “4.5 ppm,” which in the context refers to the (main search) peptide mass tolerance (“<20 and 4.5 ppm”), i.e., a different tolerance setting than the MS/MS tolerances captured by 20/10/7 ppm. Completeness is not the main issue here; the main shortcoming is selecting the wrong tolerance value relative to the expected output.",
PMC5830451,FragmentationMethod,high energy dissociation,high energy dissociation,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'high energy dissociation'.,
PMC5830451,GradientTime,A linear 150-min gradient,150 min; 20 min,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '150 min'; predicted is more detailed than GT (superset -- complete).,
PMC5830451,GradientTime,20 min,150 min; 20 min,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '20 min'.,
PMC5830451,Instrument,Orbitrap Fusion Lumos Tribrid MS (ThermoFisher),Orbitrap Fusion Lumos Tribrid MS (ThermoFisher),True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'Orbitrap Fusion Lumos Tribrid MS (ThermoFisher)'.,
PMC5830451,IonizationType,Electrospray,,False,0.54,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.90. Type check: the annotation type is IonizationType, defined as the ionization source type (e.g., nano-ESI, MALDI), and “Electrospray” is a valid ionization source so there is no type mismatch. Hallucination check: the source text explicitly contains “Electrospray voltage of 1.9 kV was applied at the source,” so the extracted value is supported by context[0]. Semantic equivalence: with no ground-truth list provided, the value aligns with the described electrospray ionization used on the Orbitrap Fusion Lumos setup; while the text does not specify “nano-ESI” verbatim, “Electrospray” is the same ionization principle and fits the IonizationType slot. Completeness: the extracted value captures the ionization method, though it could be more specific (e.g., nano-electrospray) if stated, but that specificity is not unambiguously present in the text.",
PMC5830451,Label,LFQ,LFQ,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'LFQ'.,
PMC5830451,MaterialType,cell line,cells; tissue,True,0.42,SEMANTIC,False,False,False,False,True,True,False,False,,True,False,False,"GEval=0.70. The annotation type is MaterialType, which matches the provided type definition (broad material class such as ""tissue"" or ""cell line""), so there is no type mismatch. The extracted value ""cell line"" is explicitly present in the context via the MaterialType definition example, so it is not a hallucination. However, the expected ground-truth values for MaterialType are ""cells"" or ""tissue""; ""cell line"" is semantically close to ""cells"" (a specific cultured cell category) but is not an exact match to either listed ground-truth option, making this only a partial semantic alignment. Completeness is acceptable in the sense that it provides a valid broad material class, but it misses the opportunity to match the expected normalized categories directly.",
PMC5830451,MaterialType,tissue,cells; tissue,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'tissue'.,
PMC5830451,Modification,N-terminal protein acetylation,carbamidomethylation (of cysteine); methionine oxidation; N-terminal protein acetylation,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'N-terminal protein acetylation'.,
PMC5830451,Modification,methionine oxidation,carbamidomethylation (of cysteine); methionine oxidation; N-terminal protein acetylation,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'methionine oxidation'.,
PMC5830451,Modification,Carbamidomethylation of cysteine residues,carbamidomethylation (of cysteine); methionine oxidation; N-terminal protein acetylation,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'carbamidomethylation (of cysteine)'; predicted is more detailed than GT (superset -- complete).,
PMC5830451,NumberOfMissedCleavages,2,2,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT '2'.,
PMC5830451,Organism,human,Homo sapiens,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. Type check: the annotation type is Organism, which matches the schema definition in context (source species such as “Homo sapiens”). Hallucination check: the extracted value “human” is explicitly present in context (e.g., “single human pancreatic islet thin sections” and “human database”), so it is supported by the text. Semantic equivalence: “human” is an unambiguous synonym for the expected ground-truth organism “Homo sapiens,” so the value matches the expected output. Completeness: although the value is not in binomial form, it still fully identifies the organism at the required specificity for this field.",
PMC5830451,OrganismPart,human pancreatic islet thin sections,pancreatic islet,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'pancreatic islet'; predicted is more detailed than GT (superset -- complete).,
PMC5830451,PrecursorMassTolerance,4.5 ppm,10 ppm,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No response was provided to evaluate against the required steps, so it does not perform the mandated checks: it does not verify the annotation type (PrecursorMassTolerance), does not check the context for the extracted value (4.5 ppm does appear in the Methods as the main search tolerance), does not compare semantic equivalence to the expected ground truth (10 ppm, which is not equivalent to 4.5 ppm), and does not address completeness or provide the required paragraph with the specified type-mismatch phrasing when applicable.",
PMC5830451,ReductionReagent,DTT,DTT,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'DTT'.,
PMC5830451,Separation,SPE-LC-MS,slurry-packed with 3-μm C18 packing,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.30. The annotation type is Separation, and the extracted value “SPE-LC-MS” does appear verbatim in the context (as the section header “SPE-LC-MS setup”), so it is not a hallucination. However, per the Separation definition in context[1]/[2], a valid value should describe the chromatographic approach or stationary phase/column chemistry (e.g., reverse-phase C18), whereas “SPE-LC-MS” is a broad workflow label that does not specify the stationary phase. It is also not semantically equivalent to the expected ground truth separation description “slurry-packed with 3-μm C18 packing,” which is explicitly stated in the context and is the key separation detail. Overall, the extraction is present but too generic/incomplete relative to the required separation specificity.",
PMC5830451,Separation,slurry-packed with 3-μm C18 packing,slurry-packed with 3-μm C18 packing,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'slurry-packed with 3-μm C18 packing'.,
PMC5830451,Specimen,OCT (optimal cutting temperature compound) blocks,,False,0.0,NO_MATCH,False,False,False,False,False,False,True,True,Compound,False,False,False,"GEval=0.30. The extracted value “OCT (optimal cutting temperature compound) blocks” is present verbatim in the source text (in the laser microdissection methods: tissue slices were cut from “OCT (optimal cutting temperature compound) blocks”), so it is not a hallucination. However, the annotation type is mismatched: per the provided definition, Specimen should describe a biological specimen type (e.g., biopsy/plasma/urine), whereas OCT blocks refer to an embedding medium/form of preparation rather than the biological specimen itself; Correct type: Compound (or alternatively the specimen would be the pancreatic tissue slices/thin sections). With no ground-truth expected outputs, semantic equivalence is judged only against the source, and while the phrase is accurately reproduced, it does not fulfill the intended Specimen semantics. Completeness is acceptable for capturing the mentioned item, but it omits the actual biological specimen description that would better satisfy the Specimen field.",
PMC5830451,Temperature,37 °C,37°C,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT '37°C'.,
PMC6918071,CleavageAgent,tryptic digest,trypsin,True,0.36,SEMANTIC,False,False,False,False,True,True,False,False,,True,False,False,"GEval=0.60. The extracted value “tryptic digest” is present verbatim in the provided context (methods section: “The tryptic digest was desalted...”), so it is not a hallucination. The annotation type CleavageAgent expects the actual protease/chemical used for digestion (e.g., trypsin), and the ground truth is “trypsin”; “tryptic digest” refers to the digestion product/process rather than explicitly naming the enzyme. While “tryptic” strongly implies trypsin use and is directionally consistent with the expected cleavage agent, it is not semantically equivalent to the agent itself, making the match only partial and somewhat incomplete.",
PMC6918071,Depletion,S-depleted,sulfur-depleted,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'sulfur-depleted'; predicted is more detailed than GT (superset -- complete).,
PMC6918071,GradientTime,4-h gradients,4-h gradients,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT '4-h gradients'.,
PMC6918071,MaterialType,tissue,tissue,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'tissue'.,
PMC6918071,NumberOfBiologicalReplicates,3,three biological replicates per tissue,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type is correct: the extracted value is a count and the requested type is NumberOfBiologicalReplicates (defined in context as the total count, e.g., ""3""). The value is not hallucinated because context[0] explicitly states ""three biological replicates per tissue"" in the proteomics sample preparation section, which unambiguously supports the extracted value 3. Semantically, ""3"" matches the expected ground truth wording ""three biological replicates per tissue"" (numeric vs. spelled-out form), and no additional qualifiers are required beyond the count for this field. Completeness is sufficient because the task is to capture the replicate count, and the single number fully represents that information.",
PMC6918071,NumberOfSamples,18 samples,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type matches the schema: the extracted value is a total count of processed samples, which aligns with NumberOfSamples (a numeric total, not an identifier). The value is explicitly supported by the source text in context[0], which states that using three biological replicates per tissue and condition “resulted in a total of 18 samples,” so it is not a hallucination. With no ground-truth expected outputs provided, evaluation is against the source only, and “18 samples” is semantically equivalent to the stated total sample count. The extraction is also sufficiently complete and specific for this field (the key total is captured, and the added word “samples” does not reduce correctness).",
PMC6918071,NumberOfTechnicalReplicates,technical triplicates,triplicates; Two,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'triplicates'; predicted is more detailed than GT (superset -- complete).,
PMC6918071,Organism,Riftia pachyptila,Riftia pachyptila; Candidatus Endoriftia persephone,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'Riftia pachyptila'.,
PMC6918071,OrganismPart,trophosome,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'trophosomes'; predicted is less specific than GT (subset -- incomplete).,
PMC6918071,OrganismPart,vestimentum,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,False,False,Tier 4 -- hierarchical match with GT 'lateral portions of the vestimentum'; predicted is less specific than GT (subset -- incomplete).,
PMC6918071,OrganismPart,plume,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'plume'.,
PMC6918071,ReductionReagent,dithiothreitol,DTT,True,0.8,ONTOLOGY,False,False,True,False,False,True,False,False,,True,True,False,Tier 3 -- ontology/abbreviation match with GT 'DTT'.,
PMC6918071,Separation,one-dimensional LC-MS/MS,,False,0.3,SEMANTIC,False,False,False,False,True,True,False,False,,True,False,False,"GEval=0.50. The extracted value “one-dimensional LC-MS/MS” is explicitly present in the source text (“All samples were analyzed by one-dimensional LC-MS/MS”), so it is not a hallucination. The annotation type (Separation) is broadly plausible because it refers to an on-line LC approach, and there is no clearer alternative type in the provided schema, so no type-mismatch correction is required. However, the Separation definition in context[1]/context[2] requires details of stationary phase/column chemistry or chromatographic approach (e.g., reverse-phase C18), and “one-dimensional LC-MS/MS” is too generic and does not specify column chemistry or chromatographic mode; it also bundles MS/MS with LC rather than describing the LC separation itself. With no ground-truth expected output, the main issue is insufficient specificity relative to the Separation criteria, so only partial credit is warranted.",
PMC7144211,AcquisitionMethod,data dependent acquisition,data dependent,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'data dependent'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,AlkylationReagent,iodoacetamide,iodoacetamide,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'iodoacetamide'.,
PMC7144211,AnatomicSiteTumor,resected prostate cancer tissue specimens,,False,0.0,NO_MATCH,False,False,False,False,False,False,True,True,Specimen,True,False,False,"GEval=0.50. The extracted value is present verbatim in the source text (“Resected prostate cancer tissue specimens…”), so it is not a hallucination. However, the annotation type AnatomicSiteTumor is meant to capture an anatomical location of the tumor sample (e.g., an organ/site such as “prostate”), while “resected prostate cancer tissue specimens” primarily describes the specimen/material rather than a clean anatomical site; Correct type: Specimen (or OrganismPart). Semantically it does include the relevant site term “prostate,” so it is partially aligned with the intended meaning, but it is over-bundled with specimen descriptors and thus not an optimal anatomic-site extraction. Completeness is acceptable in that it conveys the prostate tumor origin, but it is not precise to the requested field.",
PMC7144211,CellPart,urinary EV (uEV),,False,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No model response was provided to evaluate. As a result, the required checks cannot be performed: there is no assessment of whether the extracted value ""urinary EV (uEV)"" appears in the source context (it does), no discussion of type correctness for the annotation type CellPart against the provided definition, and no hallucination/semantic equivalence/completeness evaluation. With the response absent, it fails alignment with the evaluation steps.",
PMC7144211,CellPart,extracellular vesicles (EV),,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type CellPart (subcellular compartment/fraction) is appropriate for “extracellular vesicles (EV)”, which refers to a specific cellular-derived vesicular fraction. The extracted value is explicitly present in the source text (“Extracellular vesicles (EV) are increasingly being recognized…”), so it is not hallucinated. Since there is no ground truth provided, correctness is evaluated only against the context, and the value matches the domain meaning used throughout the abstract/methods (EV/uEV fractions). The extraction is also sufficiently complete, capturing both the full term and its abbreviation.",
PMC7144211,CellPart,EV separated from prostate tumour conditioned medium,,False,0.48,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.80. The extracted value is not hallucinated because the phrase “EV separated from prostate tumour conditioned medium” appears verbatim in the ABSTRACT context. The annotation type (CellPart: subcellular compartment/fraction) is largely appropriate since “extracellular vesicles (EV)” describes a biological fraction/compartment-like entity, though the extracted span is somewhat over-specific by bundling the cell part (EV) together with its source (“from prostate tumour conditioned medium”), which reads more like sample provenance than the compartment itself. With no ground-truth expected outputs provided, semantic evaluation is against the source only; the value matches the source meaning and is complete enough to identify the relevant fraction (EV), albeit not normalized to the minimal cell-part term.",
PMC7144211,CleavageAgent,Trypsin/Lys-C mix,Trypsin/Lys-C mix,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'Trypsin/Lys-C mix'.,
PMC7144211,CollisionEnergy,normalized collision energy of 27%,27%,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type matches the task: the extracted value is a collision energy setting and aligns with the CollisionEnergy definition in context[1]/context[2] (examples include “normalized CE 28%”). The phrase “normalized collision energy of 27%” appears verbatim in context[0] within the LC-MS/MS methods (“fragmented … with a normalized collision energy of 27%”), so it is not a hallucination. Semantically, it matches the expected ground-truth value “27%” exactly, with only additional descriptive wording (“normalized collision energy of”). The extraction is complete enough for this field because it contains the correct numeric value and unit/format (%).",
PMC7144211,Disease,prostate cancer,prostate cancer; benign prostatic hyperplasia,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'prostate cancer'.,
PMC7144211,Disease,benign prostate hyperplasia,prostate cancer; benign prostatic hyperplasia,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'prostate cancer'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,Disease,urothelial cancer of the bladder,prostate cancer; benign prostatic hyperplasia,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'prostate cancer'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,Disease,renal cell carcinoma,prostate cancer; benign prostatic hyperplasia,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.20. The annotation type is Disease and the extracted value “renal cell carcinoma” is the correct type (no type mismatch). The value is explicitly present in the provided context (patients diagnosed with renal cell carcinoma (RCC)), so it is not a hallucination. However, it is not semantically equivalent to any of the expected ground-truth Disease values, which are limited to “prostate cancer” or “benign prostatic hyperplasia,” so it fails the domain-equivalence check. Completeness is not the main issue here; the key shortcoming is that the extracted disease does not match the allowed expected diseases for this test case.",
PMC7144211,treatment,radical prostatectomy,radical prostatectomy; intensity-modulated radiation therapy,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'radical prostatectomy'.,
PMC7144211,treatment,intensity-modulated radiation therapy,radical prostatectomy; intensity-modulated radiation therapy,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'intensity-modulated radiation therapy'.,
PMC7144211,FractionIdentifier,fractions 4–7,EV-enriched; protein-enriched; THP-enriched,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,False,"GEval=0.20. The annotation type FractionIdentifier is not a type mismatch because the context definition allows fraction labels like “fraction 3”, and “fractions 4–7” functions as a pooled fraction ID. The extracted value is not hallucinated since the abstract/methods explicitly state “EV-containing fractions 4–7 were pooled” (appearing multiple times in the SEC steps). However, it is not semantically equivalent to any expected ground-truth FractionIdentifier values (EV-enriched, protein-enriched, THP-enriched) and is not an unambiguous synonym of those enrichment labels, so it fails the main matching requirement despite being a plausible fraction reference.",
PMC7144211,FractionationMethod,Urine fractionation by bottom-up Optiprep density gradient centrifugation,top-down Optiprep density gradient centrifugation; bottom-up OptiPrep density gradient (ODG),True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'top-down Optiprep density gradient centrifugation'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,FractionationMethod,size exclusion chromatography (SEC)-based separation of EV from iodixanol,top-down Optiprep density gradient centrifugation; bottom-up OptiPrep density gradient (ODG),True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No response was provided to evaluate against the criteria. As a result, none of the required checks (verifying the annotation type FractionationMethod, checking for hallucination by locating the extracted value in the provided context, comparing against the expected ground-truth values such as top-down OptiPrep density gradient centrifugation or bottom-up OptiPrep density gradient (ODG), and assessing completeness) were performed.",
PMC7144211,FractionationMethod,A combination of SEC and top-down ODG,top-down Optiprep density gradient centrifugation; bottom-up OptiPrep density gradient (ODG),True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No response content was provided to evaluate against the steps. Without an explicit assessment, there is no type-check discussion (e.g., whether FractionationMethod is correct), no verification that the extracted value appears in context[0] (the text does contain “A combination of SEC and top-down ODG”), and no comparison to the expected ground-truth values (“top-down Optiprep density gradient centrifugation” or “bottom-up OptiPrep density gradient (ODG)”). As a result, the required checks (type mismatch handling with ‘Correct type: X’ if applicable, hallucination check, semantic equivalence, and completeness) are not performed.",
PMC7144211,FragmentationMethod,higher energy collisional dissociation (HCD),higher energy collisional dissociation,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'higher energy collisional dissociation'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,GradientTime,a 50-min gradient from 8% to 35% of solvent B,50-min; 5 min,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT '50-min'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,Instrument,Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific),Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer,True,0.7,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,IonizationType,nano‐electrospray ionization,nano-electrospray,True,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type is IonizationType, which matches the provided type definition (ionization source type such as nano-ESI). The extracted value “nano‐electrospray ionization” is explicitly present in context[0] in the LC-MS/MS methods (“equipped with a nano‐electrospray ionization source”), so it is not a hallucination. Semantically it matches the expected ground-truth value “nano-electrospray” (same ionization method; the extracted value is just a more explicit phrasing including “ionization”). The extraction is complete enough for this field and does not omit any essential qualifier needed to identify the ionization type.",
PMC7144211,Label,Label-free quantification (LFQ),label-free quantification (LFQ),True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT 'label-free quantification (LFQ)'.,
PMC7144211,MaterialType,biofluid,,False,0.54,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=0.90. The annotation type MaterialType matches the provided type definition (“Broad material class (e.g. … ‘biofluid’)”), so there is no type mismatch. The extracted value “biofluid” is explicitly supported by the source text in context[0], which mentions “methods to separate EV from biofluids,” so it is not a hallucination. With no ground truth provided, semantic correctness is evaluated against the text only; “biofluid” is a valid broad class for the described samples (e.g., urine), even if the text also contains a more specific specimen term (“urine”). The extraction is therefore largely complete/acceptable in a lenient sense for the MaterialType field.",
PMC7144211,MaterialType,tissue,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type MaterialType is correctly matched to the extracted value “tissue”, which aligns with the provided type definition (broad material class such as “tissue”, “cell line”, “biofluid”), so there is no type mismatch. The value is explicitly supported by the source text in context[0] (e.g., mentions of “prostate cancer tissue samples” and “resected prostate cancer tissue specimens”), so it is not a hallucination. Because there is no ground-truth list to compare against, the key requirement is fidelity to the source text, and “tissue” is a semantically valid and appropriately broad material class for the described samples. Completeness is acceptable under a lenient standard since the extracted value captures a valid material class present in the document even though the paper also includes other material types (e.g., urine/biofluid).",
PMC7144211,Modification,Carbamidomethyl (C),carbamidomethylation (C); oxidation (M); N-terminal acetylation,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No model response was provided to assess against the evaluation steps. Without an actual explanation to check for type validation (Modification), evidence in the context for “Carbamidomethyl (C)”, hallucination, or equivalence to the expected Modification values (carbamidomethylation (C), oxidation (M), N-terminal acetylation), alignment with the required checks and formatting cannot be determined.",
PMC7144211,Modification,oxidation (M),carbamidomethylation (C); oxidation (M); N-terminal acetylation,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'oxidation (M)'.,
PMC7144211,Modification,acetylation of the protein N-terminus,carbamidomethylation (C); oxidation (M); N-terminal acetylation,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'N-terminal acetylation'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,NumberOfMissedCleavages,two,two,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'two'.,
PMC7144211,NumberOfTechnicalReplicates,Three,Three repeated runs,True,0.0,NO_MATCH,False,False,False,False,False,False,True,False,,False,False,True,"GEval=0.00. No model response was provided to evaluate. As a result, none of the required checks can be performed (type alignment for NumberOfTechnicalReplicates, verification that the value appears in context[0] such as the phrase 'Three repeated runs per sample', semantic match to the expected 'Three repeated runs', or completeness). With the response absent, the evaluation steps cannot be satisfied.",
PMC7144211,Organism,homo sapiens,Homo sapiens,True,0.9,NORMALIZED,False,True,False,False,False,True,False,False,,True,True,False,Tier 2 -- normalized match with GT 'Homo sapiens'.,
PMC7144211,OrganismPart,urine,urine; resected prostate cancer tissue,True,1.0,EXACT,True,False,False,False,False,True,False,False,,True,True,False,Tier 1 -- exact match with GT 'urine'.,
PMC7144211,OrganismPart,prostate cancer tissue specimens,urine; resected prostate cancer tissue,True,0.65,HIERARCHICAL,False,False,False,True,False,True,False,False,,True,True,False,Tier 4 -- hierarchical match with GT 'resected prostate cancer tissue'; predicted is more detailed than GT (superset -- complete).,
PMC7144211,ReductionReagent,dithiothreitol,DTT,True,0.8,ONTOLOGY,False,False,True,False,False,True,False,False,,True,True,False,Tier 3 -- ontology/abbreviation match with GT 'DTT'.,
PMC7144211,SamplingTime,3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy,,False,0.6,SEMANTIC,False,False,False,False,True,True,False,False,,True,True,False,"GEval=1.00. The annotation type matches the extracted value: “3 months after local treatment …” is a time point of sample collection, which fits the SamplingTime definition in context[1]/context[2]. The extracted phrase is directly present in context[0] under “Patients and biological sample collection” (“Matched urine samples were collected … and 3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy”), so it is not a hallucination. With no ground-truth expected outputs provided, the value is evaluated against the source text only and is semantically accurate and specific (includes the relative timing and the reference event). The extraction is also complete enough for SamplingTime, capturing the full timing expression rather than a truncated “3 months.”",
