paper_id,annotation_type,extracted_value,golden_value,has_golden,verdict,match_type,any_match,no_match,type_mismatch,correct_type,value_correct,value_complete,hallucination,issue_summary,corrected_value
PMC5535869,NumberOfBiologicalReplicates,3,three biological replicates,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “3” is a numeric count of biological replicates, which fits the NumberOfBiologicalReplicates definition.  
SOURCE CHECK:      The methods state the samples were prepared “with three biological replicates,” so this value is present in the paper.  
CORRECTNESS CHECK: “3” is equivalent to the reference value “three biological replicates” (digit vs word).  
COMPLETENESS CHECK: The value is complete as a total replicate count and needs no further qualifier.  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,NumberOfMissedCleavages,4,up to 4 missing cleavages,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “4” is a numeric maximum for allowed missed cleavages in a database search — correct type for NumberOfMissedCleavages.  
SOURCE CHECK:      The methods state “Trypsin/P … allowing up to 4 missing cleavages,” which explicitly supports this value.  
CORRECTNESS CHECK: “4” matches the reference value “up to 4 missing cleavages.”  
COMPLETENESS CHECK:The value is complete; no additional qualifier is needed beyond the maximum count.  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,Organism,Oryza sativa,Oryza sativa L.; rice,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “Oryza sativa” is a species name and fits the Organism annotation type definition.  
SOURCE CHECK:      The methods mention searching against a “uniprot_Oryza sativa database,” and the study is described as being in rice.  
CORRECTNESS CHECK: “Oryza sativa” is semantically equivalent to the reference value “Oryza sativa L.” (same species; author abbreviation omitted) and matches “rice” as a common-name synonym.  
COMPLETENESS CHECK: The binomial “Oryza sativa” is sufficiently complete to identify the organism; the missing “L.” does not change the organism identity.  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,OrganismPart,pistil,pistil; developing seeds,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5535869,OrganismPart,seeds,pistil; developing seeds,True,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        “seeds” is a plant tissue/organ term, so it fits the OrganismPart definition.  
SOURCE CHECK:      “seeds” is explicitly mentioned in the Methods (“three DAP and seven DAP seeds” and “developing seeds”).  
CORRECTNESS CHECK: It is semantically consistent with the reference value “developing seeds” (a less specific form of the same organism part).  
COMPLETENESS CHECK:“seeds” is somewhat incomplete because the paper specifies *developing* seeds at defined stages (three and seven DAP), which is a meaningful qualifier.  
HALLUCINATED: no  
VERDICT: medium",
PMC5535869,PrecursorMassTolerance,10 ppm,10 ppm,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5535869,ReductionReagent,DL-Dithiothreitol,DTT,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “DL-Dithiothreitol” is a reducing agent used to reduce disulfide bonds (i.e., DTT) — correct type for ReductionReagent.  
SOURCE CHECK:      It appears explicitly in the methods: “10 mM DTT (DL-Dithiothreitol)”.  
CORRECTNESS CHECK: “DL-Dithiothreitol” is the expanded chemical name for “DTT,” matching the reference value “DTT.”  
COMPLETENESS CHECK: The value is complete and unambiguous (full chemical name of DTT).  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,SamplingTime,three days after pollination,,False,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “three days after pollination” is a time point describing when samples (developing seeds) were collected — correct type for SamplingTime.  
SOURCE CHECK:      The methods/abstract explicitly mention collection at “three and seven days after pollination” and “three DAP,” supporting this value.  
CORRECTNESS CHECK: No reference values were provided; the extracted value is consistent with the paper’s stated sampling time (3 DAP).  
COMPLETENESS CHECK:The value is complete and unambiguous as a sampling time point (equivalent to “3 DAP”).  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,SamplingTime,seven days after pollination,,False,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “seven days after pollination” specifies a sample collection time point, so it fits the SamplingTime definition.  
SOURCE CHECK:      The abstract explicitly mentions samples collected “at three and seven days after pollination,” and the methods describe “seven DAP seeds,” supporting this value.  
CORRECTNESS CHECK: No reference values were provided; the extracted value is consistent with the paper’s stated sampling time point (7 DAP).  
COMPLETENESS CHECK: The value is complete and unambiguous (equivalent to “7 DAP” / “seven DAP”).  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,Separation,reversed-phase analytical column,reversed-phase,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “reversed-phase analytical column” describes the chromatographic approach/stationary phase (reversed-phase LC) -- correct type for Separation.  
SOURCE CHECK:      The methods explicitly state peptides were “separated with a reversed-phase analytical column.”  
CORRECTNESS CHECK: This matches the reference value “reversed-phase” (same separation mode; extracted value is a more specific phrasing).  
COMPLETENESS CHECK: The separation mode is clear and unambiguous; while column chemistry details (e.g., C18) are not given, this is still a complete Separation description at the level provided in the paper.  
HALLUCINATED: no  
VERDICT: high",
PMC5535869,Strain,Nipponbare,Nipponbare,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5535869,CellType,MISSING,rice suspension cell,True,low,NO_MATCH,False,True,False,,False,False,False,Not extracted -- present in ground truth.,rice suspension cell
PMC5830451,AcquisitionMethod,Data-dependent acquisition,Data-dependent acquisition,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,AlkylationReagent,iodoacetamide,iodoacetamide (IAA),True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “iodoacetamide” is a cysteine-alkylating reagent used during proteomics sample prep — correct type for AlkylationReagent.  
SOURCE CHECK:      The paper explicitly mentions “iodoacetamide (IAA)” and describes dispensing “IAA solution” to alkylate sulfhydryl groups.  
CORRECTNESS CHECK: “iodoacetamide” matches the reference value “iodoacetamide (IAA)” (same reagent; reference includes abbreviation).  
COMPLETENESS CHECK: The value is complete and unambiguous (the abbreviation “IAA” is optional, not identity-changing).  
HALLUCINATED: no  
VERDICT: high",
PMC5830451,CellLine,HeLa cells (ATCC),HeLa cells (ATCC),True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,CleavageAgent,Lys-C,trypsin (MS grade); Lys-C (MS grade),True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “Lys-C” is a protease used for protein digestion, which fits the CleavageAgent definition.  
SOURCE CHECK:      “Lys-C (MS grade)” is explicitly mentioned in the Methods (Reagents and chemicals; sample prep steps).  
CORRECTNESS CHECK: “Lys-C” matches the reference value “Lys-C (MS grade)” (same enzyme; grade qualifier does not change identity).  
COMPLETENESS CHECK: The enzyme name is complete and unambiguous; omitting “(MS grade)” does not remove a critical identity qualifier.  
HALLUCINATED: no  
VERDICT: high",
PMC5830451,CleavageAgent,trypsin,trypsin (MS grade); Lys-C (MS grade),True,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        “trypsin” is a protease used for protein digestion, so it fits the CleavageAgent definition.  
SOURCE CHECK:      “Trypsin (MS grade)” is explicitly mentioned in the Methods (reagents list and digestion steps).  
CORRECTNESS CHECK: It matches the reference value “trypsin (MS grade)” (case-insensitive match; “MS grade” qualifier is present in the paper).  
COMPLETENESS CHECK:The study uses both Lys-C and trypsin for digestion, so reporting only “trypsin” is incomplete because it omits the additional cleavage agent (Lys-C).  
HALLUCINATED: no  
VERDICT: medium",
PMC5830451,CollisionEnergy,28%,28%,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,Disease,type 1 diabetic,type 1 diabetes (T1D); non-diabetic control,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “type 1 diabetic” denotes a disease state/diagnosis (donor with type 1 diabetes) — correct type for Disease.  
SOURCE CHECK:      The abstract explicitly mentions “type 1 diabetic and control donors,” so the value is present in the paper text.  
CORRECTNESS CHECK: “type 1 diabetic” is semantically equivalent to the reference value “type 1 diabetes (T1D)”.  
COMPLETENESS CHECK: The value is complete enough to identify the disease (type 1 diabetes), even though phrased adjectivally.  
HALLUCINATED: no  
VERDICT: high",
PMC5830451,Disease,non-diabetic,type 1 diabetes (T1D); non-diabetic control,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “non-diabetic” describes a disease status/diagnosis category (i.e., absence of diabetes) and fits the Disease annotation type.  
SOURCE CHECK:      “non-diabetic” appears in the paper text (e.g., “between non-diabetic and T1D islets”).  
CORRECTNESS CHECK: “non-diabetic” is semantically equivalent to the reference value “non-diabetic control.”  
COMPLETENESS CHECK:“non-diabetic” is sufficiently specific to identify the disease status (control/non-diseased) and does not omit a qualifier that changes identity.  
HALLUCINATED: no  
VERDICT: high",
PMC5830451,FlowRateChromatogram,60 nL/min,60 nL/min; 400 nL/min; 500 nL/min,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,FragmentMassTolerance,7 ppm,4.5 ppm,True,low,NO_MATCH,False,True,False,,False,False,False,"TYPE CHECK:        “7 ppm” is a mass-tolerance value and could fit the FragmentMassTolerance category, but in the paper it is specifically the **MS/MS deisotoping tolerance**, not the fragment ion matching tolerance.  
SOURCE CHECK:      The paper explicitly states “the match tolerance, de novo tolerance, and deisotoping tolerance for MS/MS search were 20, 10, and **7 ppm**, respectively.”  
CORRECTNESS CHECK: It does not match the reference value “4.5 ppm” (and “4.5 ppm” in the paper corresponds to the **main precursor search tolerance**, not an MS/MS fragment tolerance).  
COMPLETENESS CHECK:“7 ppm” is complete (numeric value + unit).  
HALLUCINATED: no  
VERDICT: low",
PMC5830451,FragmentationMethod,high energy dissociation,high energy dissociation,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,GradientTime,150-min,150 min; 20 min,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “150-min” is a chromatographic gradient duration, which fits the GradientTime definition.  
SOURCE CHECK:      The methods state “A linear 150-min gradient of 5–28% Buffer B … was used for separation,” so this value is present.  
CORRECTNESS CHECK: “150-min” matches the reference value “150 min” (unit/format difference only).  
COMPLETENESS CHECK: The value is complete and unambiguous as a total gradient length.  
HALLUCINATED: no  
VERDICT: high",
PMC5830451,Instrument,Orbitrap Fusion Lumos Tribrid MS (ThermoFisher),Orbitrap Fusion Lumos Tribrid MS (ThermoFisher),True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,IonizationType,Electrospray,,False,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        “Electrospray” refers to electrospray ionization (ESI), which is an ionization source type — correct type for IonizationType.  
SOURCE CHECK:      The methods explicitly state “Electrospray voltage of 1.9 kV was applied at the source,” so electrospray is supported by the paper text.  
CORRECTNESS CHECK: No reference values were provided; the extracted value is consistent with the described electrospray-based source conditions.  
COMPLETENESS CHECK:The value is generally complete (ESI), but it is less specific than commonly used terms like “nano-ESI”; the paper does not explicitly state “nano-ESI,” only electrospray conditions.  
HALLUCINATED: no  
VERDICT: medium",
PMC5830451,Label,LFQ,LFQ,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,MaterialType,cells,cells; tissue,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,MaterialType,tissue,cells; tissue,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,Modification,N-terminal protein acetylation,carbamidomethylation (of cysteine); methionine oxidation; N-terminal protein acetylation,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,Modification,methionine oxidation,carbamidomethylation (of cysteine); methionine oxidation; N-terminal protein acetylation,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,Modification,Carbamidomethylation of cysteine residues,carbamidomethylation (of cysteine); methionine oxidation; N-terminal protein acetylation,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “Carbamidomethylation of cysteine residues” is a post-translational/chemical modification specified for database searching, so it fits the Modification annotation type.  
SOURCE CHECK:      This phrase is present in the Methods (Data analysis): “Carbamidomethylation of cysteine residues was set as a fixed modification.”  
CORRECTNESS CHECK: It matches the reference value “carbamidomethylation (of cysteine)” (same modification, cysteine-specific).  
COMPLETENESS CHECK: The value is complete and unambiguous (modification + target residue are specified).  
HALLUCINATED: no  
VERDICT: high",
PMC5830451,NumberOfMissedCleavages,2,2,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,Organism,Homo sapiens,Homo sapiens,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,OrganismPart,pancreatic islet,pancreatic islet,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,PrecursorMassTolerance,±10 ppm,10 ppm,True,low,NO_MATCH,False,True,False,,False,False,False,"TYPE CHECK:        “±10 ppm” is a mass tolerance setting for dynamic exclusion during MS acquisition, not the precursor mass tolerance used for database-search precursor matching, so it does not fit PrecursorMassTolerance.  
SOURCE CHECK:      “±10 ppm” appears in the Methods in the sentence on dynamic exclusion (“mass tolerance of ±10 ppm”).  
CORRECTNESS CHECK: It does not match the reference value “10 ppm” for precursor mass tolerance in the search; the paper’s actual precursor tolerances are “<20 [ppm]” (first search) and “4.5 ppm” (main search).  
COMPLETENESS CHECK: The value itself is complete, but it refers to the wrong experimental parameter for this annotation type.  
HALLUCINATED: no  
VERDICT: low",
PMC5830451,ReductionReagent,DTT,DTT,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC5830451,Separation,LC column was prepared from a 70-cm-long Self-Pack PicoFrit column with an i.d. of 30 µm and a tip size of 10 µm,slurry-packed with 3-μm C18 packing,True,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        This value describes the on-line LC column used for separation (column format/dimensions), so it is broadly the correct type for Separation, but it does not specify the stationary phase/chemistry as required by the definition.  
SOURCE CHECK:      This sentence appears verbatim in the SPE-LC-MS setup section of the provided paper text.  
CORRECTNESS CHECK: It does not match the reference value “slurry-packed with 3-μm C18 packing” because it omits the C18 packing/stationary phase information.  
COMPLETENESS CHECK: Incomplete for Separation—the critical qualifier (C18 packing material / stationary phase) is missing, so the chromatographic separation cannot be fully identified.  
HALLUCINATED: no  
VERDICT: medium",
PMC5830451,Temperature,37 °C,37°C,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “37 °C” is a temperature value describing the growth condition, which fits the Temperature annotation type.  
SOURCE CHECK:      The methods explicitly state “All cells were cultured at 37 °C and 5% CO2,” so this value is present in the paper text.  
CORRECTNESS CHECK: “37 °C” is semantically identical to the reference value “37°C” (formatting/spacing difference only).  
COMPLETENESS CHECK: The value is complete and unambiguous as a temperature.  
HALLUCINATED: no  
VERDICT: high",
PMC6918071,CleavageAgent,Tryptic,trypsin,True,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        “Tryptic” refers to digestion by trypsin (i.e., trypsin-generated peptides), so it conceptually fits CleavageAgent, but it is phrased as an adjective rather than naming the protease explicitly.  
SOURCE CHECK:      The paper explicitly states “Tryptic peptides were generated…” and refers to “the tryptic digest,” so “tryptic” is present in the text.  
CORRECTNESS CHECK: “Tryptic” is semantically equivalent to the reference value “trypsin” (tryptic digestion implies trypsin).  
COMPLETENESS CHECK: The value is incomplete/indirect because it does not explicitly name the enzyme “trypsin.”  
HALLUCINATED: no  
VERDICT: medium",
PMC6918071,Depletion,sulfur-depleted,sulfur-depleted,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,GradientTime,4-h gradients,4-h gradients,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,MaterialType,tissue,tissue,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,NumberOfBiologicalReplicates,3,three biological replicates per tissue,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “3” is a numeric count, which fits the definition of NumberOfBiologicalReplicates.  
SOURCE CHECK:      The methods state “we used three biological replicates per tissue (trophosome, vestimentum, and plume) and condition…”.  
CORRECTNESS CHECK: “3” matches the reference value “three biological replicates per tissue” (digit/word equivalence).  
COMPLETENESS CHECK: The count is complete as a replicate number (the “per tissue and condition” context is extra detail but not required for this field).  
HALLUCINATED: no  
VERDICT: high",
PMC6918071,NumberOfSamples,18,,False,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “18” is a total count of samples processed, which fits the NumberOfSamples definition.  
SOURCE CHECK:      The methods explicitly state “which resulted in a total of 18 samples,” so this value is present in the paper text.  
CORRECTNESS CHECK: No reference values were provided; “18” is directly supported by the paper statement and is therefore correct.  
COMPLETENESS CHECK: The value is complete as a standalone total sample count (no additional qualifier is required to identify the number).  
HALLUCINATED: no  
VERDICT: high",
PMC6918071,NumberOfTechnicalReplicates,3,triplicates; Two,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “3” is a numeric count of technical replicates per sample, which fits the NumberOfTechnicalReplicates definition.  
SOURCE CHECK:      The methods state that samples were “run in technical triplicates,” which corresponds to 3 technical replicates.  
CORRECTNESS CHECK: “3” matches the reference value “triplicates” (semantic equivalence: triplicate = 3).  
COMPLETENESS CHECK: The value is complete and unambiguous as a replicate count.  
HALLUCINATED: no  
VERDICT: high",
PMC6918071,Organism,Riftia pachyptila,Riftia pachyptila; Candidatus Endoriftia persephone,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,OrganismPart,trophosome,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “trophosome” is a named tissue/organ of origin in Riftia and fits the OrganismPart definition.  
SOURCE CHECK:      “trophosome” is explicitly mentioned multiple times in the Methods (e.g., “trophosome samples were dissected…” and “three biological replicates per tissue (trophosome, vestimentum, and plume)”).  
CORRECTNESS CHECK: “trophosome” matches the reference value “trophosomes” (singular vs plural is semantically equivalent).  
COMPLETENESS CHECK: The value is complete and unambiguous as a specific tissue name.  
HALLUCINATED: no  
VERDICT: high",
PMC6918071,OrganismPart,plume,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,OrganismPart,tentacular crown,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,OrganismPart,lamellae,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,OrganismPart,body wall,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC6918071,OrganismPart,vestimentum,trophosomes; plume; tentacular crown; lamellae; body wall; lateral portions of the vestimentum,True,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        “vestimentum” is a named tissue/organ from Riftia pachyptila, so it fits the OrganismPart definition.  
SOURCE CHECK:      “vestimental samples were cut off from the lateral portions of the vestimentum” appears explicitly in the Methods.  
CORRECTNESS CHECK: The value matches the referenced organ concept, aligning best with the reference value “lateral portions of the vestimentum” (same organ, less specific).  
COMPLETENESS CHECK: Mostly complete, but slightly less specific than the paper’s wording because it omits the qualifier “lateral portions,” which describes the sampled sub-region.  
HALLUCINATED: no  
VERDICT: medium",
PMC6918071,ReductionReagent,dithiothreitol,DTT,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “dithiothreitol” is a chemical reducing agent used to reduce disulfide bonds — correct type for ReductionReagent.  
SOURCE CHECK:      The methods explicitly mention “0.1 M dithiothreitol (DTT)” in the SDT buffer.  
CORRECTNESS CHECK: “dithiothreitol” is the full chemical name for “DTT,” matching the reference value “DTT.”  
COMPLETENESS CHECK: The value is complete and unambiguous (the reagent identity is fully specified).  
HALLUCINATED: no  
VERDICT: high",
PMC7144211,AcquisitionMethod,data dependent acquisition,data dependent,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “data dependent acquisition” names an MS acquisition scheme (DDA) — correct type for AcquisitionMethod.  
SOURCE CHECK:      The LC-MS/MS methods explicitly state that “data dependent acquisition” was performed.  
CORRECTNESS CHECK: “data dependent acquisition” matches the reference value “data dependent” (same method, expanded wording).  
COMPLETENESS CHECK:The value is complete and unambiguous for the acquisition scheme used.  
HALLUCINATED: no  
VERDICT: high",
PMC7144211,AlkylationReagent,iodoacetamide,iodoacetamide,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC7144211,CleavageAgent,Trypsin/Lys-C mix,Trypsin/Lys-C mix,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC7144211,CollisionEnergy,normalized collision energy of 27%,27%,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “normalized collision energy of 27%” reports an MS/MS collision energy setting, so it is the correct type for CollisionEnergy.  
SOURCE CHECK:      The LC-MS/MS section explicitly states “fragmented by HCD with a normalized collision energy of 27%.”  
CORRECTNESS CHECK: This matches the reference value “27%” (same value with additional wording).  
COMPLETENESS CHECK:The value is complete because it includes both the collision energy magnitude and that it is normalized (%).  
HALLUCINATED: no  
VERDICT: high",
PMC7144211,Disease,prostate cancer,prostate cancer; benign prostatic hyperplasia,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC7144211,Disease,benign prostate hyperplasia,prostate cancer; benign prostatic hyperplasia,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “benign prostate hyperplasia” is a disease/diagnosis description — correct type for Disease.  
SOURCE CHECK:      The paper mentions this condition (as “BPH” and as “benign prostate hyperplasia” in the proteomic data analysis section).  
CORRECTNESS CHECK: It is semantically equivalent to the reference value “benign prostatic hyperplasia” (same disease; wording variant).  
COMPLETENESS CHECK: The value is complete and unambiguous as a disease name.  
HALLUCINATED: no  
VERDICT: high",
PMC7144211,Disease,urothelial cancer of the bladder,prostate cancer; benign prostatic hyperplasia,True,low,NO_MATCH,False,True,False,,False,False,False,"TYPE CHECK:        “urothelial cancer of the bladder” is a disease diagnosis term, so it is the correct type for Disease.  
SOURCE CHECK:      The methods explicitly mention “patients diagnosed with urothelial cancer of the bladder (UCC; n = 5)”.  
CORRECTNESS CHECK: This does not match either reference value (“prostate cancer” or “benign prostatic hyperplasia”).  
COMPLETENESS CHECK: The value is complete and specific (it includes the disease and anatomical site).  
HALLUCINATED: no  
VERDICT: low",
PMC7144211,Disease,renal cell carcinoma,prostate cancer; benign prostatic hyperplasia,True,low,NO_MATCH,False,True,False,,False,False,False,"TYPE CHECK:        “renal cell carcinoma” is a disease/diagnosis term, so it is the correct type for Disease.  
SOURCE CHECK:      The paper explicitly mentions “renal cell carcinoma (RCC; n = 6)”.  
CORRECTNESS CHECK: It does not match either reference value (“prostate cancer” or “benign prostatic hyperplasia”).  
COMPLETENESS CHECK:“renal cell carcinoma” is a complete, unambiguous disease name.  
HALLUCINATED: no  
VERDICT: low",
PMC7144211,treatment,radical prostatectomy,radical prostatectomy; intensity-modulated radiation therapy,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC7144211,treatment,intensity-modulated radiation therapy,radical prostatectomy; intensity-modulated radiation therapy,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC7144211,EnrichmentMethod,size exclusion chromatography (SEC)-based separation of EV from iodixanol,,False,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “size exclusion chromatography (SEC)-based separation of EV from iodixanol” describes a pre-MS enrichment/cleanup step used to isolate the analyte-containing material (EV) prior to proteomic analysis, which fits EnrichmentMethod.
SOURCE CHECK:      This phrase is present in the Methods section (“…SEC-based separation of EV from iodixanol…”).
CORRECTNESS CHECK: No reference values were provided; the extracted value is consistent with the paper’s described workflow for preparing EV samples for LC-MS/MS.
COMPLETENESS CHECK:The method is described with sufficient specificity (SEC-based separation and what it separates: EV from iodixanol); no critical qualifier appears missing.
HALLUCINATED: no
VERDICT: high",
PMC7144211,FractionIdentifier,9–10,EV-enriched; protein-enriched; THP-enriched,True,medium,PARTIAL,True,False,False,,True,False,False,"TYPE CHECK:        “9–10” is a numeric fraction label/range referring to collected gradient fractions, which fits the FractionIdentifier definition.  
SOURCE CHECK:      The methods explicitly mention “pooled EV-rich fractions 9–10” and later “Fractions 9 and 10… were pooled,” so this value is present in the paper text.  
CORRECTNESS CHECK: “9–10” does not match any provided reference value (“EV-enriched”, “protein-enriched”, “THP-enriched”), which are fraction *types/categories* rather than fraction *identifiers*.  
COMPLETENESS CHECK:“9–10” is largely complete, but it is slightly context-truncated (the paper states “fractions 9–10”); still, the identifier itself is unambiguous.  
HALLUCINATED: no  
VERDICT: medium",
PMC7144211,FractionationMethod,bottom-up Optiprep density gradient centrifugation,top-down Optiprep density gradient centrifugation; bottom-up OptiPrep density gradient (ODG),True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “bottom-up Optiprep density gradient centrifugation” describes an off-line density-gradient fractionation step applied prior to LC-MS/MS analysis, fitting the FractionationMethod definition.  
SOURCE CHECK:      This method is explicitly described in the paper under “Urine fractionation by bottom-up Optiprep density gradient centrifugation.”  
CORRECTNESS CHECK: It matches the reference value “bottom-up OptiPrep density gradient (ODG)” (same method; minor capitalization/spelling variant).  
COMPLETENESS CHECK:The value is sufficiently specific to identify the fractionation approach (bottom-up OptiPrep/iodixanol density gradient centrifugation).  
HALLUCINATED: no  
VERDICT: high",
PMC7144211,FragmentationMethod,higher energy collisional dissociation,higher energy collisional dissociation,True,high,CORRECT,True,False,False,,True,True,False,Exact match with ground truth -- LLM skipped.,
PMC7144211,GradientTime,50-min gradient,50-min; 5 min,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “50-min gradient” describes a total LC gradient length — correct type for GradientTime.  
SOURCE CHECK:      The methods explicitly state “The peptides were separated with a **50-min gradient** from 8% to 35% of solvent B.”  
CORRECTNESS CHECK: This matches the reference value “50-min” (same gradient duration; “gradient” is an equivalent wording).  
COMPLETENESS CHECK:The value is complete and unambiguous for the LC gradient time.  
HALLUCINATED: no  
VERDICT: high",
PMC7144211,Instrument,Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific),Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer,True,high,CORRECT,True,False,False,,True,True,False,"TYPE CHECK:        “Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific)” is a mass spectrometer make/model description — correct type for Instrument.  
SOURCE CHECK:      This instrument is explicitly mentioned in the LC-MS/MS section (“…coupled to a Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific)…”).  
CORRECTNESS CHECK: It matches the reference value “Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer” (the vendor in parentheses is additional but consistent).  
COMPLETENESS CHECK: The value is complete and unambiguous (model + manufacturer).  
HALLUCINATED: no  
VERDICT: high",
