paper_id,annotation_type,extracted_value,type_mismatch,correct_type,value_correct,value_complete,hallucination,source_evidence,issue_summary,corrected_value
PMC6918071,Depletion,S-depleted,False,,True,True,False,"As trophosome color is directly correlated to the tissue’s elemental sulfur content, we classified specimens as sulfur rich (S rich), S depleted, and medium S according to their trophosome color (yellow/light green, dark green/black, or medium green, respectively).",OK,
PMC6918071,GradientTime,4-h gradients,False,,True,True,False,"All samples were analyzed by one-dimensional LC-MS/MS as described by Hinzke et al., using 4-h gradients.",OK,
PMC6918071,MaterialType,tissue,False,,True,True,False,"Riftia specimens were dissected onboard, and samples from four different organs (here referred to as tissues) were stored at –80°C",OK,
PMC6918071,NumberOfBiologicalReplicates,3,False,,True,True,False,"For metaproteomics analysis, we used three biological replicates per tissue (trophosome, vestimentum, and plume) and condition (specimens with S-rich and S-depleted trophosomes), which resulted in a total of 18 samples.",OK,
PMC6918071,NumberOfSamples,18 samples,False,,True,True,False,"For metaproteomics analysis, we used three biological replicates per tissue (trophosome, vestimentum, and plume) and condition (specimens with S-rich and S-depleted trophosomes), which resulted in a total of 18 samples.",OK,
PMC6918071,NumberOfTechnicalReplicates,technical triplicates,False,,True,True,False,Samples were analyzed in a randomized block design and run in technical triplicates.,OK,
PMC6918071,Organism,Riftia pachyptila,False,,True,True,False,"Therefore, we studied the deep-sea Riftia pachyptila symbiosis, a model association in which the tubeworm host is associated with only one phylotype of endosymbiotic bacteria",OK,
PMC6918071,OrganismPart,trophosome,False,,True,True,False,"For metaproteomics analysis, we used three biological replicates per tissue (trophosome, vestimentum, and plume)",OK,
PMC6918071,OrganismPart,vestimentum,False,,True,True,False,"For metaproteomics analysis, we used three biological replicates per tissue (trophosome, vestimentum, and plume)",OK,
PMC6918071,OrganismPart,plume,False,,True,True,False,"For metaproteomics analysis, we used three biological replicates per tissue (trophosome, vestimentum, and plume)",OK,
PMC6918071,ReductionReagent,dithiothreitol,False,,True,True,False,"Tissues were disrupted by bead beating for 45 s at 6.0 m/s with lysing matrix D tubes (MP Biomedicals) in SDT buffer (4% [wt/vol] sodium dodecyl sulfate [SDS], 100 mM Tris-HCl, pH 7.6, 0.1 M dithiothreitol [DTT])",OK,
PMC6918071,Separation,one-dimensional LC-MS/MS,False,,True,True,False,"All samples were analyzed by one-dimensional LC-MS/MS as described by Hinzke et al., using 4-h gradients.",OK,
PMC6918071,NumberOfTechnicalReplicates,MISSING,False,,False,False,False,"Two technical replicate runs were acquired with a 50-cm analytical column, one with a 75-cm analytical column.",Not extracted — present in source text,Two
PMC6918071,OrganismPart,MISSING,False,,False,False,False,the lamellae of the tentacular crown were shaved off to provide plume samples,Not extracted — present in source text,tentacular crown
PMC6918071,OrganismPart,MISSING,False,,False,False,False,the lamellae of the tentacular crown were shaved off to provide plume samples,Not extracted — present in source text,lamellae
PMC6918071,OrganismPart,MISSING,False,,False,False,False,body wall samples were retrieved and washed after removal of the trophosome,Not extracted — present in source text,body wall
PMC6918071,OrganismPart,MISSING,False,,False,False,False,vestimental samples were cut off from the lateral portions of the vestimentum.,Not extracted — present in source text,lateral portions of the vestimentum
PMC7144211,AcquisitionMethod,data dependent acquisition,False,,True,True,False,"Full MS scan over the mass-to-charge (m/z) range of 300–1750 with a resolution of 120,000, followed by data dependent acquisition with an isolation window of 2.0 m/z and a dynamic exclusion time of 30 s was performed.",OK,
PMC7144211,AlkylationReagent,iodoacetamide,False,,True,True,False,"Proteins were alkylated by addition of 100 μL IAA solution (0.05 M iodoacetamide in UA buffer) and incubated for 30 min at room temperature, followed by centrifugation.",OK,
PMC7144211,AnatomicSiteTumor,resected prostate cancer tissue specimens,True,OrganismPart,True,True,False,Resected prostate cancer tissue specimens were transported in PBS buffer and processed within 2 h of surgery.,"Type mismatch: this is a tissue specimen (organism part), not an anatomical tumor location.",Resected prostate cancer tissue specimens
PMC7144211,CellPart,urinary EV (uEV),True,Specimen,True,True,False,Mass spectrometry-based proteomic analysis of urinary EV (uEV) in men with benign and malignant prostate disease allowed us to significantly expand the known human uEV proteome,"Type mismatch: urinary extracellular vesicles are a specimen/material, not a subcellular compartment/fraction (CellPart).",urinary EV (uEV)
PMC7144211,CellPart,extracellular vesicles (EV),True,Specimen,True,True,False,Extracellular vesicles (EV) are increasingly being recognized as important vehicles of intercellular communication and promising diagnostic and prognostic biomarkers in cancer.,"Type mismatch: extracellular vesicles are a specimen/material, not a subcellular compartment (CellPart).",Extracellular vesicles (EV)
PMC7144211,CellPart,EV separated from prostate tumour conditioned medium,True,Specimen,True,True,False,"In addition, profiling the proteome of EV separated from prostate tumour conditioned medium and matched uEV confirms the specificity of the identified uEV proteome for prostate cancer.","Type mismatch: EV from conditioned medium is a specimen, not a subcellular compartment (CellPart).",EV separated from prostate tumour conditioned medium
PMC7144211,CleavageAgent,Trypsin/Lys-C mix,False,,True,True,False,"Filter units were transferred to new collection tubes and proteins were resuspended in 40 µL DB with Trypsin/Lys-C mix (Promega, Madison, WI, USA) for overnight proteolytic digestion at 37°C.",OK,
PMC7144211,CollisionEnergy,normalized collision energy of 27%,False,,True,True,False,"The top 12 ions were fragmented by higher energy collisional dissociation (HCD) with a normalized collision energy of 27% and scanned over the m/z range of 200–2000 with a resolution of 15,000.",OK,
PMC7144211,Disease,prostate cancer,False,,True,True,False,Matched urine samples were collected from prostate cancer patients prior to (n = 12) and 3 months after local treatment,OK,
PMC7144211,Disease,benign prostate hyperplasia,False,,True,True,False,"In addition, urine samples from healthy controls with BPH (n = 12)",OK (wording differs slightly from 'benign prostatic hyperplasia' but refers to the same BPH condition).,
PMC7144211,Disease,urothelial cancer of the bladder,False,,True,True,False,patients diagnosed with urothelial cancer of the bladder (UCC; n = 5),OK,
PMC7144211,Disease,renal cell carcinoma,False,,True,True,False,patients diagnosed with urothelial cancer of the bladder (UCC; n = 5) or renal cell carcinoma (RCC; n = 6),OK,
PMC7144211,treatment,radical prostatectomy,False,,True,True,False,Matched urine samples were collected from prostate cancer patients prior to (n = 12) and 3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy (n = 10).,OK,
PMC7144211,treatment,intensity-modulated radiation therapy,False,,True,True,False,Matched urine samples were collected from prostate cancer patients prior to (n = 12) and 3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy (n = 10).,OK,
PMC7144211,FractionIdentifier,fractions 4–7,False,,True,True,False,"After adding ODG fractions 9–10, individual fractions of 1 mL eluate were collected. EV-containing fractions 4–7 were pooled",OK,
PMC7144211,FractionationMethod,Urine fractionation by bottom-up Optiprep density gradient centrifugation,False,,True,True,False,Urine fractionation by bottom-up Optiprep density gradient centrifugation,OK,
PMC7144211,FractionationMethod,size exclusion chromatography (SEC)-based separation of EV from iodixanol,False,,True,True,False,"For mass spectrometry-based proteomic experiments, pooled EV-rich fractions 9–10... were used for subsequent size exclusion chromatography (SEC)-based separation of EV from iodixanol",OK,
PMC7144211,FractionationMethod,A combination of SEC and top-down ODG,False,,True,True,False,A combination of SEC and top-down ODG was used to separate EV from TCM.,OK,
PMC7144211,FragmentationMethod,higher energy collisional dissociation (HCD),False,,True,True,False,The top 12 ions were fragmented by higher energy collisional dissociation (HCD),OK,
PMC7144211,GradientTime,a 50-min gradient from 8% to 35% of solvent B,False,,True,True,False,The peptides were separated with a 50-min gradient from 8% to 35% of solvent B.,OK,
PMC7144211,Instrument,Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific),False,,True,True,False,analysed by LC-MS/MS... coupled to a Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific),OK,
PMC7144211,IonizationType,nano‐electrospray ionization,False,,True,True,False,Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific) equipped with a nano‐electrospray ionization source.,OK,
PMC7144211,Label,Label-free quantification (LFQ),False,,True,True,False,Label-free quantification (LFQ) was performed using the MaxLFQ algorithm integrated into the MaxQuant software.,OK,
PMC7144211,MaterialType,biofluid,False,,True,True,False,"Despite this enormous clinical potential, the plethora of methods to separate EV from biofluids",OK,
PMC7144211,MaterialType,tissue,False,,True,True,False,Resected prostate cancer tissue specimens were transported in PBS buffer and processed within 2 h of surgery.,OK,
PMC7144211,Modification,Carbamidomethyl (C),False,,True,True,False,"Carbamidomethyl (C), as a fixed modification, and oxidation (M) and acetylation of the protein N-terminus as dynamic modifications were included.",OK,
PMC7144211,Modification,oxidation (M),False,,True,True,False,"Carbamidomethyl (C), as a fixed modification, and oxidation (M) and acetylation of the protein N-terminus as dynamic modifications were included.",OK,
PMC7144211,Modification,acetylation of the protein N-terminus,False,,True,True,False,"Carbamidomethyl (C), as a fixed modification, and oxidation (M) and acetylation of the protein N-terminus as dynamic modifications were included.",OK,
PMC7144211,NumberOfMissedCleavages,two,False,,True,True,False,A maximum of two missed cleavages was allowed.,OK,
PMC7144211,NumberOfTechnicalReplicates,Three,False,,True,True,False,Three repeated runs per sample were performed.,OK,
PMC7144211,Organism,homo sapiens,False,,True,True,False,Tandem mass spectra were searched using the MaxQuant software (version 1.5.2.8) against a database containing both reviewed (SwissProt) and unreviewed (TrEMBL) sequences of homo sapiens,OK,
PMC7144211,OrganismPart,urine,False,,True,True,False,Matched urine samples were collected from prostate cancer patients,OK,
PMC7144211,OrganismPart,prostate cancer tissue specimens,False,,True,True,False,Resected prostate cancer tissue specimens were transported in PBS buffer and processed within 2 h of surgery.,OK,
PMC7144211,ReductionReagent,dithiothreitol,False,,True,True,False,"Lysates were prepared by mixing samples with SDT-lysis buffer (2% SDS, 500 mM Tris-HCL (pH 7.6), 0.5 M DTT)",OK,
PMC7144211,SamplingTime,3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy,False,,True,True,False,Matched urine samples were collected from prostate cancer patients prior to (n = 12) and 3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy (n = 10).,OK,
PMC7144211,Separation,"nanoflow HPLC system (Easy-nLC1000, Thermo Fisher Scientific) coupled to a Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific)",False,,True,True,False,"Equal amounts of peptides of each sample (500 ng) were loaded on a nanoflow HPLC system (Easy-nLC1000, Thermo Fisher Scientific) coupled to a Q Exactive HF Hybrid Quadrupole-Orbitrap Mass Spectrometer (Thermo Fisher Scientific)","OK (although it includes the MS instrument, the phrase is present verbatim and identifies the LC setup used for online separation).",
PMC7144211,Sex,men,False,,True,True,False,Mass spectrometry-based proteomic analysis of urinary EV (uEV) in men with benign and malignant prostate disease,OK,
PMC7144211,TumorSite,prostate tumour,False,,True,True,False,profiling the proteome of EV separated from prostate tumour conditioned medium,OK,
PMC7144211,Time,MISSING,False,,False,False,False,Matched urine samples were collected from prostate cancer patients prior to (n = 12) and 3 months after local treatment by radical prostatectomy or intensity-modulated radiation therapy (n = 10).,Not extracted — present in source text,3 months
PMC7144211,GradientTime,MISSING,False,,False,False,False,"Before the end of the run, the percentage of solvent B was raised to 100% in 5 min and kept there for 5 min.",Not extracted — present in source text,5 min
PMC7144211,FractionIdentifier,MISSING,False,,False,False,False,"For mass spectrometry-based proteomic experiments, pooled EV-rich fractions 9–10, corresponding to a density of 1.087–1.109 g/mL were used for subsequent size exclusion chromatography (SEC)-based separation of EV from iodixanol",Not extracted — present in source text,EV-rich fractions 9–10
PMC7144211,FractionationMethod,MISSING,False,,False,False,False,Urinary EV separation by differential ultracentrifugation,Not extracted — present in source text,Urinary EV separation by differential ultracentrifugation
PMC7144211,FractionationMethod,MISSING,False,,False,False,False,Urinary EV separation by Exoquick precipitation,Not extracted — present in source text,Urinary EV separation by Exoquick precipitation
PMC7294662,AcquisitionMethod,data-dependent auto-MS/MS mode,False,,True,True,False,The Impact II was set to acquire in a data-dependent auto-MS/MS mode with inactive focus fragmenting the 20 most abundant ions,OK,
PMC7294662,AlkylationReagent,iodoacetamide,False,,True,True,False,Samples were reduced and alkylated by adding 6 μg of DTT and 15 μg of iodoacetamide,OK,
PMC7294662,CellLine,HeLa,False,,True,True,False,HeLa cells were cultured in Dulbecco’s modified Eagle’s medium (DMEM),OK,
PMC7294662,CellPart,Pelleted ribosomes,False,,True,True,False,Pelleted ribosomes were resuspended in RIPA buffer,OK,
PMC7294662,CleavageAgent,LysC,False,,True,True,False,Three micrograms of LysC was added to each sample and incubated for 3 h at room temperature.,OK,
PMC7294662,CleavageAgent,trypsin,False,,True,True,False,"Subsequently, samples were diluted with 4 volumes of Digestion Buffer (50 mM NH4HCO3) and trypsin (Promega) was added at a ratio of 1:50.",OK,
PMC7294662,CollisionEnergy,NCE 28,False,,True,True,False,"and to fragment the top ten multiply charged ions above 5% underfill ratio by HCD (resolution 17,500, AGC target 1E5, maximum injection time 60 ms, NCE 28)",OK,
PMC7294662,CollisionEnergy,collision energy ranged from 23 to 65 eV,False,,True,True,False,and the collision energy ranged from 23 to 65 eV depending on ion mass and charge.,OK,
PMC7294662,CollisionEnergy,collision energy was 42.0 eV,False,,True,True,False,collision energy was 42.0 eV.,OK,
PMC7294662,Compound,human recombinant IFNβ 1000 U/mL,False,,True,True,False,stimulated with 1000 U/mL of human recombinant IFNβ (R&D Systems),"OK (contains both compound name and dose, but still faithful to the source)",
PMC7294662,EnrichmentMethod,purified using homemade Stop-and-go-extraction tips (StageTips) composed of C18 Empore material (3 M) packed in to 200 μL pipette tips,False,,True,True,False,purified using homemade Stop-and-go-extraction tips (StageTips) composed of C18 Empore material (3 M) packed in to 200 μL pipette tips.,OK,
PMC7294662,FlowRateChromatogram,flow rate of 50 μL/min,False,,True,True,False,"fractionation on an Agilent 1100 HPLC system with an Agilent Zorbax Extend column (1.0 × 50 mm, 3.5 μm particles, flow rate of 50 μL/min).",OK,
PMC7294662,FlowRateChromatogram,a flow rate of 0.5 mL/min,False,,True,True,False,Samples were collected into 80 fractions by a 1200 Series analytical HPLC (Agilent Technologies) at a flow rate of 0.5 mL/min at 8 °C.,OK,
PMC7294662,FlowRateChromatogram,0.25 μL/min flow rate,False,,True,True,False,and the analysis was performed at 0.25 μL/min flow rate.,OK,
PMC7294662,FlowRateChromatogram,0.35 μL/min flow rate,False,,True,True,False,and the analysis was performed at 0.35 μL/min flow rate.,OK,
PMC7294662,FractionIdentifier,fractions 6–65,False,,True,True,False,"only fractions 6–65, corresponding to molecular weights ~ 2 mDa–65 kDa",OK,
PMC7294662,FractionationMethod,loaded onto a linear 10–50% sucrose gradient,False,,True,True,False,equal amounts of RNA (500 μg) were loaded onto a linear 10–50% sucrose gradient made in Polysome Lysis Buffer.,OK,
PMC7294662,FractionationMethod,high pH reverse-phase (RP) fractionation on an Agilent 1100 HPLC system,False,,True,True,False,subjected to high pH reverse-phase (RP) fractionation on an Agilent 1100 HPLC system,OK,
PMC7294662,FractionationMethod,size exclusion chromatography (SEC),False,,True,True,False,Cell lysis and size exclusion chromatography were performed as previously described,OK,
PMC7294662,FragmentMassTolerance,"fragment mass accuracy, 0.05 Da",False,,True,True,False,"fragment mass accuracy, 0.05 Da",OK,
PMC7294662,FragmentationMethod,HCD,False,,True,True,False,to fragment the top ten multiply charged ions above 5% underfill ratio by HCD,OK,
PMC7294662,GradientTime,over 180 min,False,,True,True,False,The analysis was performed at 250 nL/min over 180 min with a gradient from 0 to 40% buffer B over 180 min,OK,
PMC7294662,GradientTime,Standard 90-min gradients,False,,True,True,False,"Standard 90-min gradients were from 0% B to 35% B over 90 min, then to 100% B over 2 min, held at 100% B for 15 min.",OK,
PMC7294662,GradientTime,from 5% B to 15% B over 60 min,False,,True,True,False,"The gradient was from 5% B to 15% B over 60 min, then to 37% B from 60 to 120 min",OK,
PMC7294662,Instrument,Q-Exactive mass spectrometer (Thermo Fisher),False,,True,True,False,Purified peptides were analyzed using an Easy nano LC 1000 nanoflow HPLC (Thermo Fisher) on-line coupled to a Q-Exactive mass spectrometer (Thermo Fisher).,OK,
PMC7294662,Instrument,Impact II; Bruker Daltonics,False,,True,True,False,Purified peptides were analyzed using a quadrupole time of flight mass spectrometer (Impact II; Bruker Daltonics),OK,
PMC7294662,Instrument,timsTOF Pro; Bruker Daltonics,False,,True,True,False,Purified peptides were analyzed using a timsTOF trapped ion mobility quadrupole time of flight mass spectrometer (timsTOF Pro; Bruker Daltonics),OK,
PMC7294662,IonizationType,Captive spray nanospray ionization source (Bruker Daltonics),False,,True,True,False,using a Captive spray nanospray ionization source (Bruker Daltonics),OK,
PMC7294662,Label,SILAC,False,,True,True,False,SILAC labeling and shotgun mass spectrometry,OK,
PMC7294662,Label,label-free quantitation (LFQ),False,,True,True,False,"For immunoprecipitation experiments, label-free quantitation (LFQ) was enabled",OK,
PMC7294662,MaterialType,cell line,False,,True,True,False,HeLa cells were cultured... THP-1 cells were cultured...,OK (implied by use of HeLa and THP-1 cells),
PMC7294662,Modification,carbamidomethyl,False,,True,True,False,"fixed modifications, carbamidomethyl;",OK,
PMC7294662,Modification,methionine oxidation,False,,True,True,False,"variable modifications, methionine oxidation",OK,
PMC7294662,Modification,deamidation (NQ),False,,True,True,False,"variable modifications, methionine oxidation, deamidation (NQ), and N-acetylation (protein N-terminus)",OK,
PMC7294662,Modification,N-acetylation (protein N-terminus),False,,True,True,False,"variable modifications, methionine oxidation, deamidation (NQ), and N-acetylation (protein N-terminus)",OK,
PMC7294662,NumberOfBiologicalReplicates,3,False,,True,True,False,Autocorrelations were calculated ... and aggregated across all three replicates using Stouffer’s method.,OK,
PMC7294662,NumberOfFractions,80 fractions,False,,True,True,False,Samples were collected into 80 fractions,OK,
PMC7294662,Organism,Homo sapiens,False,,True,True,False,The data were searched against the Homo sapiens UniProt database.,OK,
PMC7294662,PooledSample,pooled,False,,True,False,False,Cells of the same SILAC label were pooled and resuspended in 3 mL of ice-cold size-exclusion chromatography (SEC) buffer,Value is too generic; the text specifies what was pooled (cells of the same SILAC label).,Cells of the same SILAC label were pooled
PMC7294662,PrecursorMassTolerance,"peptide mass accuracy, 20 ppm (ppm) for first search, 10 ppm for second search",False,,True,True,False,"peptide mass accuracy, 20 ppm (ppm) for first search, 10 ppm for second search",OK,
PMC7294662,ReductionReagent,DTT,False,,True,True,False,Samples were reduced and alkylated by adding 6 μg of DTT,OK,
PMC7294662,Separation,Easy nano LC 1000 nanoflow HPLC (Thermo Fisher) on-line coupled to a Q-Exactive mass spectrometer (Thermo Fisher),False,,True,True,False,Purified peptides were analyzed using an Easy nano LC 1000 nanoflow HPLC (Thermo Fisher) on-line coupled to a Q-Exactive mass spectrometer (Thermo Fisher).,OK (though it includes instrument coupling detail beyond the separation itself),
PMC7294662,SpikedCompound,light reference mixture,True,PooledSample,True,True,False,"To generate the light reference mixture, fractions 6–65 were pooled and spiked equally into each of the corresponding medium/heavy fractions",Type mismatch: this is an internal pooled reference mixture (spike-in) rather than an exogenous spiked compound.,"To generate the light reference mixture, fractions 6–65 were pooled and spiked equally into each of the corresponding medium/heavy fractions"
PMC7294662,Temperature,37 °C,False,,True,True,False,HeLa cells were cultured ... at 37 °C.,OK,
PMC7294662,Time,4 h,False,,True,True,False,"For shotgun proteomic analysis, ~ 1.0 × 107 cells were harvested from control (light), 4 h IFNβ stimulation (medium)",OK,
PMC7294662,Time,24 h,False,,True,True,False,"For shotgun proteomic analysis, ... 24 h IFNβ stimulation (heavy).",OK,
PMC7294662,Treatment,IFNβ stimulation,False,,True,True,False,stimulated with 1000 U/mL of human recombinant IFNβ (R&D Systems),OK,
PMC7294662,CellLine,MISSING,False,,False,False,False,THP-1 cells were cultured in RPMI-1640 medium supplemented with 10% FBS,Not extracted — present in source text,THP-1
PMC7294662,FlowRateChromatogram,MISSING,False,,False,False,False,The analysis was performed at 250 nL/min over 180 min,Not extracted — present in source text,250 nL/min
PMC7294662,GradientTime,MISSING,False,,False,False,False,"Standard 90-min gradients were from 0% B to 35% B over 90 min, then to 100% B over 2 min",Not extracted — present in source text,2 min
PMC7294662,GradientTime,MISSING,False,,False,False,False,"then to 90% B over 2 min, held at 90% B for 13 min.",Not extracted — present in source text,13 min
PMC7294662,GradientTime,MISSING,False,,False,False,False,then from 40 to 100% over 2 min and held at 100% B over 10 min.,Not extracted — present in source text,10 min
PMC7294662,GradientTime,MISSING,False,,False,False,False,held at 100% B for 15 min.,Not extracted — present in source text,15 min
PMC7294662,Label,MISSING,False,,False,False,False,"for “light” (“L”)-labeled cells, l-arginine (84 mg/L) and l-lysine (146 mg/L)",Not extracted — present in source text,"“light” (“L”)-labeled cells, l-arginine (84 mg/L) and l-lysine (146 mg/L)"
PMC7294662,Label,MISSING,False,,False,False,False,"for “medium” (“M”)-labeled cells, 13C6-l-arginine (87 mg/L) and D4-l-lysine (150 mg/L)",Not extracted — present in source text,"“medium” (“M”)-labeled cells, 13C6-l-arginine (87 mg/L) and D4-l-lysine (150 mg/L)"
PMC7294662,Label,MISSING,False,,False,False,False,"for “heavy” (“H”)-labeled cells, 13C615N4-l-arginine (89 mg/L) and 13C615N2-l-lysine (154 mg/L)",Not extracted — present in source text,"“heavy” (“H”)-labeled cells, 13C615N4-l-arginine (89 mg/L) and 13C615N2-l-lysine (154 mg/L)"
PMC7294662,Treatment,MISSING,False,,False,False,False,"We identify > 26,000 protein interactions in IFN-stimulated and unstimulated cells",Not extracted — present in source text,unstimulated
PMC7367873,AcquisitionMethod,data-dependent acquisition,False,,True,True,False,"The Fusion Lumos was operated in positive ionization mode and data-dependent acquisition (DDA), automatically switching between MS1, MS2, and MS3 spectrum acquisition.",OK,
PMC7367873,AlkylationReagent,chloroacetamide,False,,True,True,False,"Treated lysates were reduced (10 mM DTT, 30 °C, 30 min) and alkylated (50 mM chloroacetamide, room temperature, 30 min, in the dark)",OK,
PMC7367873,CellLine,HeLa Kyoto,False,,True,True,False,HeLa Kyoto cells were obtained from the BIOSS Signalling Factory cell line repository (University of Freiburg),OK,
PMC7367873,CleavageAgent,Trypsin/P,False,,True,True,False,Trypsin (Trypsin/P) was specified as the proteolytic enzyme with up to two allowed missed cleavage sites.,OK,
PMC7367873,CollisionEnergy,normalized collision energy was 32,False,,True,True,False,Fragmentation was triggered for the top 10 peaks ... (normalized collision energy was 32),OK,
PMC7367873,CollisionEnergy,35% normalized collision energy (NCE),False,,True,True,False,fragmented by collision-induced dissociation (CID) using 35% normalized collision energy (NCE),OK,
PMC7367873,CollisionEnergy,55% NCE,False,,True,True,False,These ions were fragmented by higher-energy collision-induced dissociation (HCD) at 55% NCE,OK,
PMC7367873,CollisionEnergy,30% normalized collision energy (NCE),False,,True,True,False,fragmented by high-energy collision-induced dissociation (HCD) using 30% normalized collision energy (NCE),OK,
PMC7367873,Compound,20 nM Calyculin A,False,,True,True,False,"For phosphoproteomics, HeLa Kyoto cells were incubated with 20 nM Calyculin A (CST, #9902) for 10–15 min.",OK (contains concentration but still correctly identifies the compound).,
PMC7367873,Compound,1 µM recombinant phosphatase,True,Treatment,True,False,False,Supernatants were then subjected to incubation with 1 µM recombinant phosphatase or buffer for 1 h at 30 °C.,"Type mismatch: this is an enzymatic treatment (recombinant phosphatase), not a small-molecule compound; also it omits which phosphatase (PP1c vs PP2Ac).",incubated with recombinant PP1c/PP2Ac or buffer at a final phosphatase concentration of 1 µM
PMC7367873,Compound,EGF 100 ng/mL,False,,True,True,False,Cells were treated after frame 3 by adding ... with 300 ng/mL EGF (Gibco) ... resulting in final concentrations of 100 ng/mL for EGF,OK (contains concentration but still correctly identifies the compound EGF).,
PMC7367873,Compound,PDP(m)-Nal 50 µM,False,,True,True,False,Cells were treated ... with ... 150 µM PDP(m)-Nal resulting in final concentrations of ... 50 µM for PDPs.,OK (contains concentration but still correctly identifies the compound).,
PMC7367873,EnrichmentMethod,Phosphopeptides were enriched from the desalted and labeled digests (approximately 1.5 mg) using Fe-IMAC,False,,True,True,False,Phosphopeptides were enriched from the desalted and labeled digests (approximately 1.5 mg) using Fe-IMAC.,OK (Fe-IMAC phosphopeptide enrichment).,
PMC7367873,EnrichmentMethod,immunoprecipitation using α-GFP nanobodies covalently coupled to agarose beads,False,,True,True,False,"Next, we subjected samples to immunoprecipitation using α-GFP nanobodies covalently coupled to agarose beads",OK (affinity enrichment / IP before MS).,
PMC7367873,FlowRateChromatogram,0.3 µL/min,False,,True,True,False,elution was performed with a constant flow of 0.3 µL/min using 120 min analysis time,OK,
PMC7367873,FlowRateChromatogram,5 µL/min,False,,True,True,False,washed using 0.1% FA at a flow rate of 5 µL/min for 10 min.,OK,
PMC7367873,FlowRateChromatogram,30 µL/min,False,,True,True,False,After loading the peptides onto the trapping cartridge (30 µL/min of solvent A for 3 min),OK,
PMC7367873,FractionIdentifier,The 5 and 50% ACN fractions,False,,True,False,False,"After re-application of the flow-through, bound peptides were eluted using 40 µL of solvent with increasing concentrations of ACN (5, 10, 15, 17.5, 50% ACN) ... The 5 and 50% ACN fractions were pooled",Incomplete: the fraction scheme includes multiple fraction steps (5/10/15/17.5/50% ACN) and pooling/combining rules beyond just the 5% and 50% fractions.,"increasing concentrations of ACN (5, 10, 15, 17.5, 50% ACN)"
PMC7367873,FractionationMethod,SEC,False,,True,True,False,"For LC-MS analysis, the treated/ctrl peptide libraries were purified by SEC.",OK,
PMC7367873,FractionationMethod,High-pH RP tip fractionation,False,,True,True,False,"First, TMT labeling and high pH RP tip fractionation of phosphoproteomes was performed",OK,
PMC7367873,FragmentMassTolerance,0.05 Da for MS/MS tolerance,False,,True,True,False,"Search parameters: None, missed cleavages 6, peptide tolerance 10 ppm, 0.05 Da for MS/MS tolerance.",OK,
PMC7367873,FragmentationMethod,collision-induced dissociation (CID),False,,True,True,False,fragmented by collision-induced dissociation (CID) using 35% normalized collision energy (NCE),OK,
PMC7367873,FragmentationMethod,higher-energy collision-induced dissociation (HCD),False,,True,True,False,These ions were fragmented by higher-energy collision-induced dissociation (HCD) at 55% NCE,OK,
PMC7367873,GeneticModification,pCMV-GAB2-3Flag,False,,True,True,False,"For pCMV-GAB2-3Flag, 3Flag was amplified ...",OK,
PMC7367873,GeneticModification,pTXB1-His-TEV-PP1α-intein,False,,True,True,False,pTXB1-His-TEV-PP1α-intein was expressed in E.coli BL21Star(DE3)pRARE,OK,
PMC7367873,GradientTime,120 min analysis time,False,,True,True,False,elution was performed with a constant flow of 0.3 µL/min using 120 min analysis time,OK,
PMC7367873,GradientTime,a 90 min linear gradient from 4% to 32% LC solvent B,False,,True,True,False,separated using a 90 min linear gradient from 4% to 32% LC solvent B,OK,
PMC7367873,GradientTime,a 60 min linear gradient from 4% to 32% LC solvent B,False,,True,True,False,separated using a 60 min linear gradient from 4% to 32% LC solvent B,OK,
PMC7367873,Instrument,Q Exactive Plus mass spectrometer (Thermo Fisher Scientific),False,,True,True,False,The LC system was directly coupled to a Q Exactive Plus mass spectrometer (Thermo Fisher Scientific),OK,
PMC7367873,Instrument,Fusion Lumos Tribrid mass spectrometer (Thermo Fisher Scientific),False,,True,True,False,LC-MS/MS measurements ... coupled online to a Fusion Lumos Tribrid mass spectrometer (Thermo Fisher Scientific).,OK,
PMC7367873,IonizationType,Nanospray-Flex ion source,False,,True,True,False,using a Nanospray-Flex ion source,OK (nano-ESI source).,
PMC7367873,Label,TMT-6plex,False,,True,True,False,"First, TMT labeling ... The different experimental conditions were distributed within a TMT-6plex experiment",OK,
PMC7367873,Label,LFQ,False,,True,True,False,Peptide and protein identification and LFQ were performed using MaxQuant software,OK (corresponds to label-free quantification).,
PMC7367873,MaterialType,cell line,False,,True,True,False,HeLa Kyoto cells were obtained ... Caco-2 BBe1 cells ... and SW-480 cells ... Cells were cultured ...,OK,
PMC7367873,Modification,"phosphorylation on S, T, and Y",False,,True,True,False,"phosphorylation on S, T, and Y ... were specified as variable modification.",OK,
